qw,qx,qy,qz
-0.007083234,-0.05377291,-0.9266087,0.372095
-0.001926237,-0.05241054,-0.93005,0.3636707
0.003199547,-0.05130048,-0.9333804,0.3551888
0.003199547,-0.05130048,-0.9333804,0.3551888
0.008256684,-0.05040204,-0.9366168,0.3466128
0.01417015,-0.04902077,-0.9398577,0.3377334
0.01417015,-0.04902077,-0.9398577,0.3377334
0.02101135,-0.04812311,-0.9430248,0.3285528
0.02821594,-0.04926623,-0.9460912,0.318886
0.03540481,-0.05109062,-0.948996,0.3091
0.03540481,-0.05109062,-0.948996,0.3091
0.04268099,-0.05260905,-0.9519598,0.2986355
0.05086452,-0.05250698,-0.955439,0.2859932
0.0593008,-0.051727,-0.9590697,0.2720166
0.0593008,-0.051727,-0.9590697,0.2720166
0.06731522,-0.05150311,-0.9624327,0.2579524
0.0740805,-0.0517319,-0.9654774,0.244314
0.08039662,-0.05099969,-0.9682687,0.2310653
0.08039662,-0.05099969,-0.9682687,0.2310653
0.08665334,-0.04979826,-0.9707499,0.2183026
0.09259401,-0.04927862,-0.9729791,0.2056932
0.09840897,-0.04930613,-0.9749011,0.1935264
0.09840897,-0.04930613,-0.9749011,0.1935264
0.1039352,-0.04933408,-0.9765028,0.1822247
0.1092557,-0.04938178,-0.9779992,0.1707114
0.1143062,-0.04960578,-0.9793701,0.1590834
0.1143062,-0.04960578,-0.9793701,0.1590834
0.1195785,-0.0496214,-0.9804751,0.1480113
0.1244996,-0.04994481,-0.9813607,0.1376106
0.1288082,-0.05024806,-0.9820293,0.1284606
0.1288082,-0.05024806,-0.9820293,0.1284606
0.1323755,-0.05068947,-0.982636,0.1197241
0.1356872,-0.05050658,-0.9830969,0.112065
0.1356872,-0.05050658,-0.9830969,0.112065
0.1387816,-0.05065815,-0.9834898,0.1045057
0.141625,-0.05108245,-0.9838109,0.09720622
0.1442343,-0.05155733,-0.9840735,0.09020889
0.1442343,-0.05155733,-0.9840735,0.09020889
0.1461844,-0.05217674,-0.9843227,0.08376444
0.147523,-0.05284602,-0.9845738,0.07783847
0.1486137,-0.05296389,-0.9848815,0.07153571
0.1486137,-0.05296389,-0.9848815,0.07153571
0.1493571,-0.05245999,-0.9852445,0.06506691
0.1495869,-0.05194404,-0.9856091,0.05916319
0.1495655,-0.05093434,-0.9859486,0.05423316
0.1495655,-0.05093434,-0.9859486,0.05423316
0.1495012,-0.05026734,-0.986253,0.04927152
0.1491181,-0.04953363,-0.9865617,0.04479049
0.1487294,-0.04868922,-0.9868401,0.04068862
0.1487294,-0.04868922,-0.9868401,0.04068862
0.1482121,-0.04760398,-0.9871107,0.03714149
0.1477234,-0.04668435,-0.9873557,0.03357244
0.1471131,-0.04651311,-0.9875752,0.02982415
0.1471131,-0.04651311,-0.9875752,0.02982415
0.145997,-0.04652961,-0.9878335,0.02654938
0.1439641,-0.0468467,-0.9881787,0.02413908
0.1408429,-0.04701467,-0.98865,0.02289331
0.1408429,-0.04701467,-0.98865,0.02289331
0.1362831,-0.04674082,-0.9893048,0.0227644
0.131069,-0.04637226,-0.9900327,0.02248812
0.131069,-0.04637226,-0.9900327,0.02248812
0.1257882,-0.04568155,-0.9907799,0.02111181
0.120309,-0.04544115,-0.991491,0.02016083
0.1149456,-0.04526241,-0.9921451,0.01967227
0.1149456,-0.04526241,-0.9921451,0.01967227
0.1101709,-0.04548229,-0.9926798,0.01950911
0.1064678,-0.04613725,-0.9930609,0.01913002
0.102908,-0.04698058,-0.9934133,0.01824247
0.102908,-0.04698058,-0.9934133,0.01824247
0.0992166,-0.04827553,-0.9937413,0.01742872
0.09522228,-0.04944149,-0.9940871,0.01670491
0.09123161,-0.05033251,-0.9944286,0.01597163
0.09123161,-0.05033251,-0.9944286,0.01597163
0.08777458,-0.05021706,-0.9947597,0.01506765
0.08511978,-0.04899766,-0.9950687,0.01386291
0.08318508,-0.04710412,-0.9953377,0.01281622
0.08318508,-0.04710412,-0.9953377,0.01281622
0.08250338,-0.04413328,-0.9955443,0.01171048
0.08286425,-0.04113317,-0.9956495,0.01111711
0.08442855,-0.03923607,-0.9956051,0.01014286
0.08442855,-0.03923607,-0.9956051,0.01014286
0.08654045,-0.03876747,-0.995457,0.008559733
0.08856545,-0.03840097,-0.9953075,0.006678262
0.08983546,-0.03827211,-0.9952106,0.004544558
0.08983546,-0.03827211,-0.9952106,0.004544558
0.09035958,-0.03805815,-0.9951783,0.002612419
0.09105586,-0.03517129,-0.9952244,0.0004727763
0.09105586,-0.03517129,-0.9952244,0.0004727763
0.09165726,-0.03105412,-0.9953025,-0.002754032
0.09237126,-0.02576262,-0.9953525,-0.00878991
0.09360206,-0.01738892,-0.9953124,-0.01701644
0.09360206,-0.01738892,-0.9953124,-0.01701644
0.09492982,-0.008577122,-0.9950784,-0.02708833
0.09716436,-0.001177203,-0.9945124,-0.03876477
0.103475,-0.0001220703,-0.9933535,-0.05041682
0.103475,-0.0001220703,-0.9933535,-0.05041682
0.1142203,-0.008929508,-0.9916359,-0.0594337
0.1245443,-0.03031722,-0.9893466,-0.06901477
0.1278935,-0.05435913,-0.9874204,-0.07542691
0.1278935,-0.05435913,-0.9874204,-0.07542691
0.1292255,-0.07134277,-0.9859473,-0.07822432
0.1308824,-0.05796978,-0.9859967,-0.08555596
0.128379,-0.02769463,-0.9873144,-0.08923098
0.128379,-0.02769463,-0.9873144,-0.08923098
0.1275809,-0.01348255,-0.9881375,-0.08441345
0.129253,-0.01837838,-0.9886006,-0.07499858
0.1313486,-0.02966886,-0.9885356,-0.06829919
0.1313486,-0.02966886,-0.9885356,-0.06829919
0.1316349,-0.02916306,-0.9886934,-0.06562945
0.128635,-0.02583742,-0.9891192,-0.06654926
0.1222335,-0.0251832,-0.9900043,-0.06569833
0.1222335,-0.0251832,-0.9900043,-0.06569833
0.1166999,-0.02417454,-0.9910095,-0.06080241
0.1151631,-0.02758087,-0.99162,-0.05163877
0.1158278,-0.03306777,-0.9918465,-0.04160575
0.1158278,-0.03306777,-0.9918465,-0.04160575
0.1159239,-0.03641544,-0.9920128,-0.03385642
0.115101,-0.04000015,-0.9921396,-0.02847328
0.1141623,-0.04051116,-0.9923599,-0.02339996
0.1141623,-0.04051116,-0.9923599,-0.02339996
0.1128651,-0.04002641,-0.9926277,-0.01869948
0.1106041,-0.03982412,-0.9929693,-0.01388386
0.1106041,-0.03982412,-0.9929693,-0.01388386
0.1068209,-0.0397717,-0.9934451,-0.00862131
0.1020491,-0.04096164,-0.9939319,-0.002715893
0.09714827,-0.0417468,-0.9943847,0.004303737
0.09714827,-0.0417468,-0.9943847,0.004303737
0.09317812,-0.04193431,-0.9946994,0.01151609
0.08997104,-0.04147517,-0.9949139,0.01820035
0.08779546,-0.04050565,-0.9950382,0.02345593
0.08779546,-0.04050565,-0.9950382,0.02345593
0.08686236,-0.039779,-0.9950511,0.02730967
0.08626141,-0.03921498,-0.9950371,0.03036952
0.08574481,-0.03765864,-0.9950541,0.03312045
0.08574481,-0.03765864,-0.9950541,0.03312045
0.08615674,-0.03626947,-0.9949912,0.03541302
0.08734717,-0.03636077,-0.994817,0.03724865
0.088877,-0.03740395,-0.9945784,0.03893316
0.088877,-0.03740395,-0.9945784,0.03893316
0.09018403,-0.0392146,-0.9943187,0.04073693
0.09065946,-0.04067763,-0.9941149,0.0431475
0.09091134,-0.04152222,-0.9939454,0.04564745
0.09091134,-0.04152222,-0.9939454,0.04564745
0.09127253,-0.04164048,-0.9937988,0.04795204
0.09128582,-0.0413487,-0.9936779,0.05060974
0.09085246,-0.04141837,-0.9935654,0.05346122
0.09085246,-0.04141837,-0.9935654,0.05346122
0.09056762,-0.04191476,-0.9934125,0.05632298
0.0903783,-0.04265987,-0.9932328,0.05916483
0.09053018,-0.0435791,-0.9930032,0.06204715
0.09053018,-0.0435791,-0.9930032,0.06204715
0.09052845,-0.04513631,-0.9927325,0.06518783
0.08989449,-0.04673301,-0.9924967,0.06844912
0.08989449,-0.04673301,-0.9924967,0.06844912
0.08852043,-0.04751155,-0.9923646,0.07154987
0.08707704,-0.04753647,-0.992296,0.0742058
0.08573978,-0.04775899,-0.9923033,0.07551191
0.08573978,-0.04775899,-0.9923033,0.07551191
0.08462696,-0.04761446,-0.9923473,0.07627597
0.08336911,-0.04779392,-0.9923673,0.07728237
0.08244709,-0.04752378,-0.9923475,0.07867903
0.08244709,-0.04752378,-0.9923475,0.07867903
0.08139665,-0.04740919,-0.9923508,0.0797931
0.08090407,-0.04723175,-0.9923141,0.08084825
0.08061217,-0.04684463,-0.9922935,0.08161394
0.08061217,-0.04684463,-0.9922935,0.08161394
0.0806762,-0.0465397,-0.992265,0.08207048
0.08095038,-0.04597143,-0.9922315,0.0825244
0.08106627,-0.04509602,-0.9921901,0.08338806
0.08106627,-0.04509602,-0.9921901,0.08338806
0.08145356,-0.0440019,-0.9920409,0.08534697
0.08155001,-0.04320445,-0.9918753,0.08755846
0.08149517,-0.04200124,-0.991726,0.08985495
0.08149517,-0.04200124,-0.991726,0.08985495
0.08157695,-0.04028542,-0.9915957,0.09197915
0.08145915,-0.0386647,-0.9914443,0.09438089
0.08110605,-0.03711921,-0.9912938,0.09685316
0.08110605,-0.03711921,-0.9912938,0.09685316
0.08073712,-0.03540292,-0.9911504,0.09924249
0.08087055,-0.03343768,-0.9909773,0.1015174
0.08087055,-0.03343768,-0.9909773,0.1015174
0.08100154,-0.03158816,-0.990791,0.1037984
0.08130882,-0.02978941,-0.9906112,0.1057872
0.08187115,-0.02795837,-0.9903977,0.1078329
0.08187115,-0.02795837,-0.9903977,0.1078329
0.08257432,-0.02605022,-0.990178,0.1097743
0.08320738,-0.02394508,-0.9899293,0.1119967
0.08385067,-0.02141282,-0.989579,0.1150829
0.08385067,-0.02141282,-0.989579,0.1150829
0.08468698,-0.01811212,-0.9890866,0.1191966
0.08592935,-0.01394917,-0.9884332,0.1241831
0.08791156,-0.008941182,-0.9875104,0.1304406
0.08791156,-0.008941182,-0.9875104,0.1304406
0.0906034,-0.003590196,-0.9861963,0.1385458
0.09391555,0.002254173,-0.9844317,0.1485567
0.09784467,0.008464324,-0.9822012,0.1601112
0.09784467,0.008464324,-0.9822012,0.1601112
0.1023412,0.01489008,-0.979372,0.1735944
0.107178,0.02111323,-0.9757462,0.1897014
0.1118786,0.02712022,-0.9711193,0.2089853
0.1118786,0.02712022,-0.9711193,0.2089853
0.1160987,0.03136756,-0.9654222,0.2312945
0.1215744,0.03463142,-0.9581375,0.2568908
0.1299102,0.04064209,-0.9494416,0.2828999
0.1299102,0.04064209,-0.9494416,0.2828999
0.1411531,0.04743826,-0.9397289,0.3077905
0.1535408,0.05203991,-0.9298692,0.3302428
0.1659356,0.05509511,-0.9207377,0.3488152
0.1659356,0.05509511,-0.9207377,0.3488152
0.1775919,0.05814969,-0.9127827,0.3631907
0.18919,0.06248164,-0.9064017,0.3724771
0.18919,0.06248164,-0.9064017,0.3724771
0.2004853,0.06892359,-0.9007199,0.3791555
0.2094696,0.07575887,-0.8957036,0.3848352
0.2156821,0.08110955,-0.8912281,0.3906597
0.2156821,0.08110955,-0.8912281,0.3906597
0.2192879,0.08556807,-0.8872821,0.3966377
0.2211798,0.08954987,-0.8836014,0.4028758
0.2232319,0.0930722,-0.8804252,0.4078685
0.2232319,0.0930722,-0.8804252,0.4078685
0.2258362,0.09583554,-0.8777385,0.4115686
0.2284705,0.09737945,-0.8754222,0.4146741
0.2310176,0.09813587,-0.8736814,0.4167505
0.2310176,0.09813587,-0.8736814,0.4167505
0.233036,0.09869398,-0.8721434,0.4187119
0.2346011,0.09855944,-0.8703183,0.4216568
0.2337847,0.09752257,-0.8688013,0.4254625
0.2337847,0.09752257,-0.8688013,0.4254625
0.2316076,0.09612834,-0.8676638,0.4292748
0.2294356,0.09619799,-0.8666748,0.432412
0.2270076,0.09665587,-0.8657132,0.4355064
0.2270076,0.09665587,-0.8657132,0.4355064
0.2237632,0.0971603,-0.8648758,0.4387251
0.2192176,0.09806737,-0.8642871,0.4419664
0.2148759,0.09987277,-0.8638859,0.4444715
0.2148759,0.09987277,-0.8638859,0.4444715
0.2118149,0.1030879,-0.8634808,0.4459913
0.2092139,0.105868,-0.8637818,0.4459849
0.2063592,0.1068706,-0.8650541,0.4446077
0.2063592,0.1068706,-0.8650541,0.4446077
0.2033402,0.1058801,-0.867714,0.441038
0.1999726,0.1033039,-0.8709486,0.4367928
0.196256,0.09979186,-0.8748788,0.4314074
0.196256,0.09979186,-0.8748788,0.4314074
0.1915909,0.09674016,-0.8794319,0.4248927
0.1863485,0.09486844,-0.8840992,0.4179029
0.1863485,0.09486844,-0.8840992,0.4179029
0.1809636,0.09361249,-0.888905,0.4102886
0.1755111,0.09197211,-0.893886,0.4021254
0.1689163,0.08963569,-0.8988655,0.3943014
0.1689163,0.08963569,-0.8988655,0.3943014
0.1603794,0.08734819,-0.903634,0.3874201
0.14937,0.08456302,-0.9082485,0.381605
0.1357422,0.0817626,-0.9119909,0.378367
0.1357422,0.0817626,-0.9119909,0.378367
0.1207462,0.07914488,-0.9144018,0.3781876
0.1051374,0.0761616,-0.9158107,0.3800477
0.08980543,0.07251449,-0.9165109,0.382994
0.08980543,0.07251449,-0.9165109,0.382994
0.07568172,0.06853126,-0.9167125,0.3862823
0.06246387,0.06323654,-0.9172932,0.3881657
0.05026407,0.05765584,-0.9188233,0.3871861
0.05026407,0.05765584,-0.9188233,0.3871861
0.0399819,0.05333327,-0.9208084,0.3842773
0.03147521,0.04960382,-0.922469,0.3815752
0.02303153,0.04526456,-0.9233448,0.3805984
0.02303153,0.04526456,-0.9233448,0.3805984
0.01484046,0.04044858,-0.923547,0.3810573
0.007611551,0.03589531,-0.9232553,0.3824307
0.0007012406,0.03107858,-0.9227398,0.3841678
0.0007012406,0.03107858,-0.9227398,0.3841678
-0.00584027,0.02567049,-0.9220204,0.3862451
-0.01280924,0.01988547,-0.92154,0.3875622
-0.01280924,0.01988547,-0.92154,0.3875622
-0.02074405,0.0116358,-0.9222326,0.3859032
-0.03008507,-0.0005320922,-0.9249256,0.3789555
-0.03965632,-0.01365824,-0.9290962,0.3674521
-0.03965632,-0.01365824,-0.9290962,0.3674521
-0.04840823,-0.02041167,-0.9339651,0.3534815
-0.05793687,-0.02465125,-0.9383971,0.3397742
-0.06927584,-0.02749022,-0.9421085,0.32692
-0.06927584,-0.02749022,-0.9421085,0.32692
-0.08067952,-0.02809156,-0.9452093,0.3150888
-0.09057691,-0.02744085,-0.9479485,0.3040338
-0.09878407,-0.02864312,-0.9503073,0.2938322
-0.09878407,-0.02864312,-0.9503073,0.2938322
-0.1046719,-0.03005558,-0.9536123,0.2806495
-0.106525,-0.029512,-0.9579865,0.2646569
-0.1018467,-0.02508448,-0.963867,0.2448641
-0.1018467,-0.02508448,-0.963867,0.2448641
-0.09190111,-0.02039963,-0.9707441,0.2208933
-0.07957702,-0.01569684,-0.9769105,0.1976536
-0.06640457,-0.01149991,-0.981933,0.1768215
-0.06640457,-0.01149991,-0.981933,0.1768215
-0.05343725,-0.00939069,-0.9855971,0.1601709
-0.04191725,-0.008807693,-0.9878851,0.1491592
-0.03252825,-0.008087101,-0.9893216,0.1418428
-0.03252825,-0.008087101,-0.9893216,0.1418428
-0.02621131,-0.007285461,-0.9901444,0.1373823
-0.0222225,-0.007198009,-0.9907433,0.1337238
-0.0222225,-0.007198009,-0.9907433,0.1337238
-0.01864921,-0.006627867,-0.9914699,0.1288246
-0.01471897,-0.004978015,-0.992071,0.1247143
-0.01143819,-0.004284651,-0.9923643,0.1227352
-0.01143819,-0.004284651,-0.9923643,0.1227352
-0.00925483,-0.003686443,-0.9925294,0.1215986
-0.007153362,-0.002815567,-0.9927052,0.1203216
-0.004009782,-0.001274451,-0.9928589,0.1192202
-0.004009782,-0.001274451,-0.9928589,0.1192202
0.0007720405,0.0008097229,-0.9929276,0.1187164
0.006772428,0.002441406,-0.9928178,0.1194201
0.01181373,0.004357073,-0.9925648,0.1210643
0.01181373,0.004357073,-0.9925648,0.1210643
0.01554996,0.005986426,-0.9923553,0.1222838
0.01900577,0.006972983,-0.9923553,0.1217419
0.02386592,0.006521343,-0.9924997,0.1197172
0.02386592,0.006521343,-0.9924997,0.1197172
0.03021999,0.005520225,-0.992497,0.1183471
0.03594323,0.003166778,-0.9923624,0.1179614
0.0400212,0.0001726335,-0.9921358,0.1185949
0.0400212,0.0001726335,-0.9921358,0.1185949
0.04242589,-0.003133666,-0.9919978,0.1188725
0.04420395,-0.006898863,-0.9917534,0.1200985
0.04641385,-0.009874122,-0.9914024,0.1219403
0.04641385,-0.009874122,-0.9914024,0.1219403
0.04990437,-0.01025463,-0.9909819,0.1239323
0.05313313,-0.00812937,-0.9905527,0.1261597
0.05440325,-0.005976461,-0.9900039,0.1299881
0.05440325,-0.005976461,-0.9900039,0.1299881
0.0551932,-0.005251862,-0.9893858,0.13432
0.05729742,-0.005992646,-0.9886551,0.1387165
0.05729742,-0.005992646,-0.9886551,0.1387165
0.06050478,-0.008088022,-0.9877236,0.1437913
0.0630643,-0.008276512,-0.9867032,0.1495706
0.06489952,-0.007551606,-0.9860304,0.1532157
0.06489952,-0.007551606,-0.9860304,0.1532157
0.06671117,-0.00815225,-0.9857668,0.1541009
0.0692681,-0.00938831,-0.9859181,0.1519188
0.07170548,-0.009914033,-0.9859939,0.1502532
0.07170548,-0.009914033,-0.9859939,0.1502532
0.07317644,-0.01060818,-0.9863154,0.1473591
0.07439692,-0.01105865,-0.9867896,0.1434887
0.07569334,-0.01115659,-0.987336,0.1389733
0.07569334,-0.01115659,-0.987336,0.1389733
0.07767183,-0.01122383,-0.9878943,0.1338132
0.07983277,-0.01104922,-0.9884297,0.1284968
0.08132384,-0.01190232,-0.9889501,0.1233792
0.08132384,-0.01190232,-0.9889501,0.1233792
0.08257495,-0.01248583,-0.9894372,0.1184883
0.08338708,-0.01298945,-0.9899324,0.1136299
0.08404495,-0.01361344,-0.9904829,0.1081422
0.08404495,-0.01361344,-0.9904829,0.1081422
0.08456231,-0.013456,-0.9908113,0.1046947
0.08506524,-0.01352614,-0.9911219,0.1012835
0.08546649,-0.01337102,-0.991326,0.09894249
0.08546649,-0.01337102,-0.991326,0.09894249
0.08599331,-0.01332301,-0.9915227,0.09649054
0.08701978,-0.01366642,-0.9917211,0.09343491
0.08868281,-0.01392726,-0.9918769,0.0901204
0.08868281,-0.01392726,-0.9918769,0.0901204
0.09010641,-0.01353605,-0.9919585,0.08784042
0.09148305,-0.01374471,-0.992039,0.08544347
0.09148305,-0.01374471,-0.992039,0.08544347
0.09309717,-0.01440947,-0.9920815,0.0830647
0.09533372,-0.01500224,-0.9920465,0.08081
0.09733705,-0.01656877,-0.9920685,0.07778829
0.09733705,-0.01656877,-0.9920685,0.07778829
0.0996547,-0.01848711,-0.9920489,0.07460783
0.1015105,-0.02074369,-0.9920405,0.07156163
0.1029463,-0.02287638,-0.992075,0.06830835
0.1029463,-0.02287638,-0.992075,0.06830835
0.1044067,-0.02461798,-0.9920965,0.06509713
0.1056583,-0.02642336,-0.9920577,0.06292568
0.1072245,-0.02736853,-0.9920334,0.06019676
0.1072245,-0.02736853,-0.9920334,0.06019676
0.1088616,-0.02854854,-0.9920467,0.05636992
0.110881,-0.02993213,-0.9920126,0.05215947
0.1131631,-0.03071785,-0.9919326,0.04816923
0.1131631,-0.03071785,-0.9919326,0.04816923
0.1151105,-0.03254931,-0.9918466,0.04393701
0.1168188,-0.03455647,-0.9917797,0.03914367
0.1184549,-0.0354933,-0.9917532,0.03368035
0.1184549,-0.0354933,-0.9917532,0.03368035
0.1198597,-0.03669629,-0.9917044,0.02845103
0.1206474,-0.03754769,-0.99167,0.02500088
0.1208015,-0.0377144,-0.9917282,0.0214455
0.1208015,-0.0377144,-0.9917282,0.0214455
0.1198535,-0.03780831,-0.9919251,0.0170392
0.1179472,-0.03836893,-0.9922005,0.01242721
0.1179472,-0.03836893,-0.9922005,0.01242721
0.1150663,-0.03921327,-0.9925547,0.007566391
0.1106872,-0.04000797,-0.9930435,0.003514692
0.1045226,-0.04158605,-0.9936525,0.000622439
0.1045226,-0.04158605,-0.9936525,0.000622439
0.09563147,-0.04406011,-0.9944391,-0.002078783
0.08653925,-0.04197355,-0.9953446,-0.006184762
0.0811539,-0.02894791,-0.9961895,-0.01351402
0.0811539,-0.02894791,-0.9961895,-0.01351402
0.08280822,-0.009741945,-0.9960633,-0.03009696
0.09035289,0.001418329,-0.9944674,-0.05356244
0.101697,0.002480762,-0.992016,-0.07453781
0.101697,0.002480762,-0.992016,-0.07453781
0.1112016,-0.00162404,-0.9898199,-0.0888146
0.118374,-0.01041969,-0.9884828,-0.09370549
0.1195336,-0.0156393,-0.9882389,-0.0940805
0.1195336,-0.0156393,-0.9882389,-0.0940805
0.1157067,-0.01738334,-0.9886816,-0.0939073
0.1066035,-0.007715578,-0.9897465,-0.09475259
0.09246019,0.004531424,-0.9911526,-0.09511667
0.09246019,0.004531424,-0.9911526,-0.09511667
0.0795744,0.01091079,-0.9927626,-0.08928248
0.0740639,0.00874913,-0.9943298,-0.07580449
0.07749523,-0.0006103516,-0.9950776,-0.06176384
0.07749523,-0.0006103516,-0.9950776,-0.06176384
0.08628083,-0.004931399,-0.9948289,-0.0533552
0.0927907,0.001887161,-0.9942772,-0.05290689
0.0927907,0.001887161,-0.9942772,-0.05290689
0.09557974,0.007307925,-0.9939244,-0.05408693
0.09847217,0.01146227,-0.9937462,-0.05138465
0.1030184,0.01198343,-0.9935517,-0.04581151
0.1030184,0.01198343,-0.9935517,-0.04581151
0.1068079,0.01087385,-0.993507,-0.03765409
0.1085643,0.008535326,-0.9936513,-0.02824998
0.1090585,0.006165457,-0.9937832,-0.02152283
0.1090585,0.006165457,-0.9937832,-0.02152283
0.1095018,0.005778711,-0.9938013,-0.018302
0.1090505,0.004985493,-0.9938757,-0.01715077
0.1068258,0.003270938,-0.9941519,-0.01548033
0.1068258,0.003270938,-0.9941519,-0.01548033
0.1031628,0.001262705,-0.9945869,-0.01235325
0.09950446,-0.0005725605,-0.9950054,-0.007931753
0.09581221,-0.002064396,-0.9953949,-0.00214927
0.09581221,-0.002064396,-0.9953949,-0.00214927
0.09311109,-0.003604693,-0.9956371,0.004922326
0.09138771,-0.005190501,-0.9957361,0.0114421
0.09082023,-0.007512037,-0.9956859,0.01746203
0.09082023,-0.007512037,-0.9956859,0.01746203
0.09031174,-0.00901504,-0.9956027,0.02319207
0.09028906,-0.01074011,-0.9954709,0.02775295
0.09110641,-0.01286264,-0.995268,0.03123689
0.09110641,-0.01286264,-0.995268,0.03123689
0.09214094,-0.01579148,-0.9950641,0.03328896
0.0925491,-0.01850563,-0.9949201,0.03501653
0.09231381,-0.02081612,-0.9948098,0.03739478
0.09231381,-0.02081612,-0.9948098,0.03739478
0.09153166,-0.02240813,-0.9947361,0.04024749
0.09089281,-0.02294208,-0.9946946,0.04236491
0.09033904,-0.02360948,-0.9946349,0.04452857
0.09033904,-0.02360948,-0.9946349,0.04452857
0.08993484,-0.02425209,-0.9945758,0.04628783
0.08968306,-0.02467029,-0.9945123,0.04789358
0.08968306,-0.02467029,-0.9945123,0.04789358
0.08945256,-0.02515982,-0.9944682,0.0489712
0.08965522,-0.02569486,-0.9944022,0.04965952
0.09055009,-0.02622865,-0.99428,0.0502
0.09055009,-0.02622865,-0.99428,0.0502
0.09155118,-0.02691727,-0.9941427,0.05073707
0.09216972,-0.02806317,-0.9939978,0.05182413
0.09240965,-0.02954429,-0.9938581,0.05323232
0.09240965,-0.02954429,-0.9938581,0.05323232
0.09240659,-0.03055832,-0.9937369,0.05490166
0.09218596,-0.03052734,-0.9936681,0.0565121
0.09186316,-0.03065472,-0.9936498,0.05728454
0.09186316,-0.03065472,-0.9936498,0.05728454
0.09168407,-0.03021308,-0.9936358,0.05804402
0.0914863,-0.02975462,-0.9935892,0.05937588
0.09104146,-0.02856315,-0.9935653,0.06102136
0.09104146,-0.02856315,-0.9935653,0.06102136
0.09068723,-0.02711418,-0.9935813,0.06194236
